"scientificName" "plot_id" "year" "occurrenceStatus" "decimalLatitude" "decimalLongitude"
"Calluna vulgaris" 171 1998 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 171 1998 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 171 1998 "PRESENT" 57.116344 -3.829717
"Lycopodium clavatum" 171 1998 "PRESENT" 57.116344 -3.829717
"Molinia caerulea" 171 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 171 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 171 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 171 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 171 1998 "PRESENT" 57.116344 -3.829717
"Cladonia digitata" 171 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 171 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 171 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 171 1998 "PRESENT" 57.116344 -3.829717
"Bryum" 171 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 172 1998 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 172 1998 "PRESENT" 57.116344 -3.829717
"Genista anglica" 172 1998 "PRESENT" 57.116344 -3.829717
"Juncus squarrosus" 172 1998 "PRESENT" 57.116344 -3.829717
"Molinia caerulea" 172 1998 "PRESENT" 57.116344 -3.829717
"Narthecium ossifragum" 172 1998 "PRESENT" 57.116344 -3.829717
"Polygala vulgaris" 172 1998 "PRESENT" 57.116344 -3.829717
"Potentilla erecta" 172 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 172 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 172 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum compactum" 172 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 172 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 172 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 172 1998 "PRESENT" 57.116344 -3.829717
"Arctostaphylos uva-ursi" 173 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 173 1998 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 173 1998 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 173 1998 "PRESENT" 57.116344 -3.829717
"Lycopodium clavatum" 173 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 173 1998 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 173 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 173 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 173 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 173 1998 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 173 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 173 1998 "PRESENT" 57.116344 -3.829717
"Hypnum" 173 1998 "PRESENT" 57.116344 -3.829717
"Arctostaphylos uva-ursi" 174 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 174 1998 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 174 1998 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 174 1998 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 174 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 174 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 174 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 174 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 174 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 174 1998 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 174 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 174 1998 "PRESENT" 57.116344 -3.829717
"Hypnum" 174 1998 "PRESENT" 57.116344 -3.829717
"Arctostaphylos uva-ursi" 175 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 175 1998 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 175 1998 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 175 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 175 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 175 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 175 1998 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 175 1998 "PRESENT" 57.116344 -3.829717
"Sphaerophorus globosus" 175 1998 "PRESENT" 57.116344 -3.829717
"Hypnum" 175 1998 "PRESENT" 57.116344 -3.829717
"Thamnolia vermicularis" 175 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 176 1998 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 176 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 176 1998 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 176 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 176 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 176 1998 "PRESENT" 57.116344 -3.829717
"Cladonia coccifera" 176 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 176 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 176 1998 "PRESENT" 57.116344 -3.829717
"Cladonia pyxidata" 176 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 176 1998 "PRESENT" 57.116344 -3.829717
"Sphaerophorus globosus" 176 1998 "PRESENT" 57.116344 -3.829717
"Hypnum" 176 1998 "PRESENT" 57.116344 -3.829717
"Polytrichum" 176 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 177 1998 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 177 1998 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 177 1998 "PRESENT" 57.116344 -3.829717
"Hylocomium splendens" 177 1998 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 177 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 177 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 177 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 177 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 177 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 177 1998 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 177 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 177 1998 "PRESENT" 57.116344 -3.829717
"Hypnum" 177 1998 "PRESENT" 57.116344 -3.829717
"Lichenes" 177 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 179 1998 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 179 1998 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 179 1998 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 179 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 179 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 179 1998 "PRESENT" 57.116344 -3.829717
"Cetraria nivalis" 179 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 179 1998 "PRESENT" 57.116344 -3.829717
"Cladonia coccifera" 179 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 179 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 179 1998 "PRESENT" 57.116344 -3.829717
"Cladonia polydactyla" 179 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 179 1998 "PRESENT" 57.116344 -3.829717
"Sphaerophorus fragilis" 179 1998 "PRESENT" 57.116344 -3.829717
"Sphaerophorus globosus" 179 1998 "PRESENT" 57.116344 -3.829717
"Arctostaphylos uva-ursi" 180 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 180 1998 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 180 1998 "PRESENT" 57.116344 -3.829717
"Lycopodium clavatum" 180 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 180 1998 "PRESENT" 57.116344 -3.829717
"Cetraria nivalis" 180 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 180 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 180 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 180 1998 "PRESENT" 57.116344 -3.829717
"Lichenes" 180 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 181 1998 "PRESENT" 57.116344 -3.829717
"Chamerion angustifolium" 181 1998 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 181 1998 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 181 1998 "PRESENT" 57.116344 -3.829717
"Eriophorum vaginatum" 181 1998 "PRESENT" 57.116344 -3.829717
"Rubus chamaemorus" 181 1998 "PRESENT" 57.116344 -3.829717
"Stellaria media" 181 1998 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 181 1998 "PRESENT" 57.116344 -3.829717
"Dicranum scoparium" 181 1998 "PRESENT" 57.116344 -3.829717
"Hylocomium splendens" 181 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 181 1998 "PRESENT" 57.116344 -3.829717
"Rhytidiadelphus loreus" 181 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum capillifolium" 181 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 181 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 182 1998 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 182 1998 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 182 1998 "PRESENT" 57.116344 -3.829717
"Eriophorum vaginatum" 182 1998 "PRESENT" 57.116344 -3.829717
"Lycopodium clavatum" 182 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 182 1998 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 182 1998 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 182 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 182 1998 "PRESENT" 57.116344 -3.829717
"Rhytidiadelphus loreus" 182 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum capillifolium" 182 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 182 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 182 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 182 1998 "PRESENT" 57.116344 -3.829717
"Cladonia polydactyla" 182 1998 "PRESENT" 57.116344 -3.829717
"Cladonia subulata" 182 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 182 1998 "PRESENT" 57.116344 -3.829717
"Cladonia carneola" 182 1998 "PRESENT" 57.116344 -3.829717
"Hypnum" 182 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 183 1998 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 183 1998 "PRESENT" 57.116344 -3.829717
"Lycopodium clavatum" 183 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 183 1998 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 183 1998 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 183 1998 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 183 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum capillifolium" 183 1998 "PRESENT" 57.116344 -3.829717
"Cladonia coccifera" 183 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 183 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 183 1998 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 183 1998 "PRESENT" 57.116344 -3.829717
"Cladonia squamosa" 183 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 183 1998 "PRESENT" 57.116344 -3.829717
"Hypnum" 183 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 184 1998 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 184 1998 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 184 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 184 1998 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 184 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum capillifolium" 184 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 184 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 184 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 184 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 184 1998 "PRESENT" 57.116344 -3.829717
"Hypnum" 184 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 185 1998 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 185 1998 "PRESENT" 57.116344 -3.829717
"Lycopodium clavatum" 185 1998 "PRESENT" 57.116344 -3.829717
"Narthecium ossifragum" 185 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 185 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 185 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum tenellum" 185 1998 "PRESENT" 57.116344 -3.829717
"Diplophyllum albicans" 185 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 185 1998 "PRESENT" 57.116344 -3.829717
"Cladonia pyxidata" 185 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 186 1998 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 186 1998 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 186 1998 "PRESENT" 57.116344 -3.829717
"Juncus squarrosus" 186 1998 "PRESENT" 57.116344 -3.829717
"Lycopodium clavatum" 186 1998 "PRESENT" 57.116344 -3.829717
"Narthecium ossifragum" 186 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 186 1998 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 186 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 186 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum compactum" 186 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum tenellum" 186 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 186 1998 "PRESENT" 57.116344 -3.829717
"Cladonia deformis" 186 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 186 1998 "PRESENT" 57.116344 -3.829717
"Cladonia macilenta" 186 1998 "PRESENT" 57.116344 -3.829717
"Cladonia polydactyla" 186 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 186 1998 "PRESENT" 57.116344 -3.829717
"Sphaerophorus fragilis" 186 1998 "PRESENT" 57.116344 -3.829717
"Sphaerophorus globosus" 186 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 187 1998 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 187 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 187 1998 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 187 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 187 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 187 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 187 1998 "PRESENT" 57.116344 -3.829717
"Cladonia bellidiflora" 187 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 187 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 187 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 187 1998 "PRESENT" 57.116344 -3.829717
"Sphaerophorus fragilis" 187 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 188 1998 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 188 1998 "PRESENT" 57.116344 -3.829717
"Juncus squarrosus" 188 1998 "PRESENT" 57.116344 -3.829717
"Lycopodium clavatum" 188 1998 "PRESENT" 57.116344 -3.829717
"Narthecium ossifragum" 188 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 188 1998 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 188 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 188 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 188 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 188 1998 "PRESENT" 57.116344 -3.829717
"Lophozia" 188 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 189 1998 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 189 1998 "PRESENT" 57.116344 -3.829717
"Nardus stricta" 189 1998 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 189 1998 "PRESENT" 57.116344 -3.829717
"Dicranum scoparium" 189 1998 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 189 1998 "PRESENT" 57.116344 -3.829717
"Rhytidiadelphus loreus" 189 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum compactum" 189 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum tenellum" 189 1998 "PRESENT" 57.116344 -3.829717
"Diplophyllum albicans" 189 1998 "PRESENT" 57.116344 -3.829717
"Odontoschisma sphagni" 189 1998 "PRESENT" 57.116344 -3.829717
"Ptilidium ciliare" 189 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 189 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 189 1998 "PRESENT" 57.116344 -3.829717
"Cladonia coccifera" 189 1998 "PRESENT" 57.116344 -3.829717
"Cladonia crispata" 189 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 189 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 189 1998 "PRESENT" 57.116344 -3.829717
"Cladonia macilenta" 189 1998 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 189 1998 "PRESENT" 57.116344 -3.829717
"Cladonia squamosa" 189 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 189 1998 "PRESENT" 57.116344 -3.829717
"Sphaerophorus fragilis" 189 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum denticulatum" 189 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 190 1998 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 190 1998 "PRESENT" 57.116344 -3.829717
"Juncus squarrosus" 190 1998 "PRESENT" 57.116344 -3.829717
"Narthecium ossifragum" 190 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 190 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 190 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum tenellum" 190 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 190 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 190 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 190 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 190 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 190 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 191 1998 "PRESENT" 57.116344 -3.829717
"Carex binervis" 191 1998 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 191 1998 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 191 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 191 1998 "PRESENT" 57.116344 -3.829717
"Dicranum scoparium" 191 1998 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 191 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 191 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 191 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 191 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 191 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 191 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 191 1998 "PRESENT" 57.116344 -3.829717
"Sphaerophorus globosus" 191 1998 "PRESENT" 57.116344 -3.829717
"Hypnum" 191 1998 "PRESENT" 57.116344 -3.829717
"Cornicularia" 191 1998 "PRESENT" 57.116344 -3.829717
"Arctostaphylos uva-ursi" 192 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 192 1998 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 192 1998 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 192 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 192 1998 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 192 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 192 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 192 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 192 1998 "PRESENT" 57.116344 -3.829717
"Cladonia digitata" 192 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 192 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 192 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 192 1998 "PRESENT" 57.116344 -3.829717
"Hypnum" 192 1998 "PRESENT" 57.116344 -3.829717
"Arctostaphylos uva-ursi" 193 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 193 1998 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 193 1998 "PRESENT" 57.116344 -3.829717
"Eriophorum vaginatum" 193 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 193 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 193 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 193 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 193 1998 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 193 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 193 1998 "PRESENT" 57.116344 -3.829717
"Hypnum" 193 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 202 1998 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 202 1998 "PRESENT" 57.116344 -3.829717
"Rubus chamaemorus" 202 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 202 1998 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 202 1998 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 202 1998 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 202 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 202 1998 "PRESENT" 57.116344 -3.829717
"Rhytidiadelphus loreus" 202 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum capillifolium" 202 1998 "PRESENT" 57.116344 -3.829717
"Leptoscyphus cuneifolius" 202 1998 "PRESENT" 57.116344 -3.829717
"Ptilidium ciliare" 202 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 202 1998 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 202 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 202 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 202 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 203 1998 "PRESENT" 57.116344 -3.829717
"Eriophorum angustifolium" 203 1998 "PRESENT" 57.116344 -3.829717
"Eriophorum vaginatum" 203 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 203 1998 "PRESENT" 57.116344 -3.829717
"Dicranum scoparium" 203 1998 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 203 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 203 1998 "PRESENT" 57.116344 -3.829717
"Rhytidiadelphus loreus" 203 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 203 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 203 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 203 1998 "PRESENT" 57.116344 -3.829717
"Hypnum" 203 1998 "PRESENT" 57.116344 -3.829717
"Plagiothecium" 203 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 207 1998 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 207 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 207 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 207 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 207 1998 "PRESENT" 57.116344 -3.829717
"Cladonia bellidiflora" 207 1998 "PRESENT" 57.116344 -3.829717
"Cladonia coccifera" 207 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 207 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 207 1998 "PRESENT" 57.116344 -3.829717
"Sphaerophorus globosus" 207 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 208 1998 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 208 1998 "PRESENT" 57.116344 -3.829717
"Juncus squarrosus" 208 1998 "PRESENT" 57.116344 -3.829717
"Molinia caerulea" 208 1998 "PRESENT" 57.116344 -3.829717
"Nardus stricta" 208 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 208 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 208 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum compactum" 208 1998 "PRESENT" 57.116344 -3.829717
"Sphagnum tenellum" 208 1998 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 208 1998 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 208 1998 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 208 1998 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 208 1998 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 209 1998 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 209 1998 "PRESENT" 57.116344 -3.829717
"Deschampsia cespitosa subsp. cespitosa" 209 1998 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 209 1998 "PRESENT" 57.116344 -3.829717
"Lycopodium clavatum" 209 1998 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 209 1998 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 209 1998 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 209 1998 "PRESENT" 57.116344 -3.829717
